,cod_new,dsg_new,cod_old,dsg_old,Designação antiga,Observações (até 2013),Observações (após 2013),Concelho,Unnamed: 8,Unnamed: 9
8313,150411,UNIÃO DAS FREGUESIAS DE PALHAIS E COINA,150403,PALHAIS,,"EM 1973, COM O LAVRADIO, DEU OR. A STO. ANDRÉ (D.L. 547/73, DE 25 OUT.);  EM 1985 DEU OR. A COINA (L.135/85, DE 4 OUT.) E, COM  STO. ANDRÉ, DEU OR. A  STO. ANTÓNIO DA CHARNECA (L. 135/85, DE 4 OUT.); EM 1985 FOI REORDENADA PELA L. 135/85, DE 4 OUT.",,BARREIRO,,
8314,150411,UNIÃO DAS FREGUESIAS DE PALHAIS E COINA,150408,COINA,,"NOVA FREG. (L. 135/85, DE 04 OUT.); SAÍDA DAS FREG. DE BARREIRO, LAVRADIO, PALHAIS E STO. ANDRÉ",,BARREIRO,,
8315,150501,AZINHEIRA DOS BARROS E SÃO MAMEDE DO SÁDÃO,150501,AZINHEIRA BARROS E SAO MAMEDE DO SADAO,,,,GRANDOLA,,
8316,150501,AZINHEIRA DOS BARROS E SÃO MAMEDE DO SÁDÃO,150501,AZINHEIRA DOS BARROS E SAO MAMEDE DO SADAO,,,,GRANDOLA,,
8317,150503,MELIDES,150503,MELIDES,,"EM 1988 DEU ORIGEM À FREG. DE CARVALHAL (L. 29/88, DE 1 FEV.)",,GRANDOLA,,
8318,150505,CARVALHAL,150505,CARVALHAL,,"FREG. (L. 29/88, DE 01 FEV.); SAÍDA DA FREG. DE MELIDES",,GRANDOLA,,
8319,150506,UNIÃO DAS FREGUESIAS DE GRÂNDOLA E SANTA MARGARIDA DA SERRA,150502,GRANDOLA,,,,GRANDOLA,,
8320,150506,UNIÃO DAS FREGUESIAS DE GRÂNDOLA E SANTA MARGARIDA DA SERRA,150504,SANTA MARGARIDA DA SERRA,,,,GRANDOLA,,
8321,150601,ALHOS VEDROS,150601,ALHOS VEDROS,,"VILA (L. 65/97, DE 12 JUL.); EM 1967 DEU ORIGEM À FREG. DE BAIXA DA BANHEIRA (DEC. L. 47513, DE 26 JAN.)",,MOITA,,
8322,150603,MOITA,150603,MOITA,,"EM 1984 DEU ORIGEM ÀS FREG. DE SARILHOS PEQUENOS (L. 65/84, DE 31 DEZ.) E DE GAIO - ROSÁRIO (L. 49/84, DE 31 DEZ.)",,MOITA,,
8323,150607,UNIÃO DAS FREGUESIAS DE BAIXA DA BANHEIRA E VALE DA AMOREIRA,150602,BAIXA DA BANHEIRA,,"FREG. (DEC. L. 47513, DE 26 JAN. 1967); SAÍDA DA FREG. DE ALHOS VEDROS; EM 1988 DEU ORIGEM À FREG. DE VALE DA AMOREIRA (L. 59/88, DE 23 MAI.)",,MOITA,,
8324,150607,UNIÃO DAS FREGUESIAS DE BAIXA DA BANHEIRA E VALE DA AMOREIRA,150606,VALE DA AMOREIRA,,"FREG. (L. 59/88, DE 23 MAI.); SAÍDA DA FREG. DE BAIXA DA BANHEIRA",,MOITA,,
8325,150608,UNIÃO DAS FREGUESIAS DE GAIO-ROSÁRIO E SARILHOS PEQUENOS,150604,GAIO-ROSARIO,,"FREG. (L. 49/84, DE 31 DEZ.); SAÍDA DA FREG. DA MOITA",,MOITA,,
8326,150608,UNIÃO DAS FREGUESIAS DE GAIO-ROSÁRIO E SARILHOS PEQUENOS,150605,SARILHOS PEQUENOS,,"FREG. (L. 65/84, DE 31 DEZ.); SAÍDA DA FREG. DE MOITA",,MOITA,,
8327,150701,CANHA,150701,CANHA,,"FREG. ALT. (D.L.40502, DE 23 JAN.1956); EM 1957 COM A  MARATECA ( PALMELA), DEU OR. À FREG. DE STO. ISIDRO DE PEGÕES (D.L.41320, DE 14 OUT.); O D.L. 40502, DE 23 JAN. 1956, FIXA OS LIM. COM  VENDAS NOVAS, CORUCHE E LAVRE; EM 1985 DEU OR.  À FREG. DE PEGÕES (LEI Nº 94/85 DE 04 OUT)",,MONTIJO,,
8328,150704,SARILHOS GRANDES,150704,SARILHOS GRANDES,,,,MONTIJO,,
8329,150709,UNIÃO DAS FREGUESIAS DE ATALAIA E ALTO ESTANQUEIRO-JARDIA,150705,ALTO-ESTANQUEIRO-JARDIA,,"FREG. (L. 82/85, DE 04 OUT.); SAÍDA DA FREG. DE MONTIJO",,MONTIJO,,
8330,150709,UNIÃO DAS FREGUESIAS DE ATALAIA E ALTO ESTANQUEIRO-JARDIA,150707,ATALAIA,,"FREG. (L. 134/85, DE 04 OUT.); SAÍDA DA FREG. DE MONTIJO",,MONTIJO,,
8331,150710,UNIÃO DAS FREGUESIAS DE MONTIJO E AFONSOEIRO,150702,MONTIJO,ALDEIA GALEGA DO RIBATEJO,"ALT. NOME (DEC. L. 18434, DE 06 JUN. 1930);  EM 1985 DEU ORIGEM ÀS FREG. DE ALTO - ESTANQUEIRO - JARDIA (L. 82/85, DE 4 OUT.) E DE ATALAIA (L. 134/85, DE 4 OUT.); EM 1989 DEU ORIGEM À FREG. DE AFONSEIRO",,MONTIJO,,
8332,150710,UNIÃO DAS FREGUESIAS DE MONTIJO E AFONSOEIRO,150708,AFONSOEIRO,,"NOVA FREG. (L. 39/89, DE 24 AGO.); SAÍDA DA FREG. DE MONTIJO",,MONTIJO,,
8333,150711,UNIÃO DAS FREGUESIAS DE PEGÕES,150703,SANTO ISIDRO DE PEGOES,,"FREG. (DEC. L. 41320, DE 14 OUT. 195); SAÍDA DAS FREG. DE CANHA (CONC. DO MONTIJO) E DE MARATECA (CONC. DE PALMELA)",,MONTIJO,,
8334,150711,UNIÃO DAS FREGUESIAS DE PEGÕES,150706,PEGOES,,"FREG. (L. 94/85, DE 04 OUT.); SAÍDA DA FREG. DE CANHA",,MONTIJO,,
8335,150802,PALMELA,150802,PALMELA,,"VILA (ORIGEM INCERTA); EM 1926 TRANSITOU PARA ESTE NOVO CONC. VINDA DO CONC. DE SETÚBAL; EM 1988, JUNTAMENTE COM A FREG. DE MARATECA, DEU ORIGEM À FREG. DE POCEIRÃO (L. 67/88, DE 23 MAI.)",,PALMELA,,
8336,150803,PINHAL NOVO,150803,PINHAL NOVO,,,,PALMELA,,
8337,150804,QUINTA DO ANJO,150804,QUINTA DO ANJO,,,,PALMELA,,
8338,150806,UNIÃO DAS FREGUESIAS DE POCEIRÃO E MARATECA,150801,MARATECA,,"EM 1957 COM CANHA (MONTIJO), DEU ORIGEM A STO. ISIDRO DE PEGÕES (DEC. L. 41320, DE 14 OUT.), INTEGRADA NO CONC. DE MONTIJO; EM 1926 TRANSITOU PARA ESTE NOVO CONC. VINDA DO CONC. DE SETÚBAL; EM 1988, COM PALMELA, DEU ORIGEM AO POCEIRÃO (L. 67/88, DE 23 MAIO)",,PALMELA,,
8339,150806,UNIÃO DAS FREGUESIAS DE POCEIRÃO E MARATECA,150805,POCEIRAO,,"FREG. (L. 67/88, DE 23 MAI.); SAÍDA DAS FREG. DE MARATECA E PALMELA; EM 28 DE JUN. 1988 SAI UMA NOVA REPRESENTAÇÃO CARTOGRÁFICA DOS LIMITES DESTA FREG.",,PALMELA,,
8340,150901,ABELA,150901,ABELA,,,,SANTIAGO DO CACEM,,
8341,150902,ALVALADE,150902,ALVALADE,,"VILA (L. 45/95, DE 30 AGO.); EM 1953 DEU ORIGEM À FREG. DE ERMIDAS-SADO (DEC. L. 39186, DE 24 ABR.)",,SANTIAGO DO CACEM,,
8342,150903,CERCAL,150903,CERCAL,,"VILA (L. 76/91, DE 16 AGO.)",,SANTIAGO DO CACEM,,
8343,150904,ERMIDAS-SADO,150904,ERMIDAS-SADO,,"FREG. (DEC. L. 39186, DE 24 ABR. 1953); SAÍDA DA FREG. DE ALVALADE",,SANTIAGO DO CACEM,,
8344,150907,SANTO ANDRÉ,150907,SANTO ANDRE,SANTO ANDRÉ,"NOME (L. 74/91, DE 16 AGO.)",,SANTIAGO DO CACEM,,
8345,150910,SÃO FRANCISCO DA SERRA,150910,SAO FRANCISCO DA SERRA,,,,SANTIAGO DO CACEM,,
8346,150912,"UNIÃO DAS FREGUESIAS DE SANTIAGO DO CACÉM, SANTA CRUZ E SÃO BARTOLOMEU DA SERRA",150905,SANTA CRUZ,,,,SANTIAGO DO CACEM,,
8347,150912,"UNIÃO DAS FREGUESIAS DE SANTIAGO DO CACÉM, SANTA CRUZ E SÃO BARTOLOMEU DA SERRA",150906,SANTIAGO DO CACEM,,"CIDADE (L. 66/91, DE 16 AGO.)",,SANTIAGO DO CACEM,,
8348,150912,"UNIÃO DAS FREGUESIAS DE SANTIAGO DO CACÉM, SANTA CRUZ E SÃO BARTOLOMEU DA SERRA",150908,SAO BARTOLOMEU DA SERRA,,,,SANTIAGO DO CACEM,,
8349,150913,UNIÃO DAS FREGUESIAS DE SÃO DOMINGOS E VALE DE ÁGUA,150909,SAO DOMINGOS,,EM 1997 DEU ORIGEM À FREG. DE VALE DE ÁGUA,,SANTIAGO DO CACEM,,
8350,150913,UNIÃO DAS FREGUESIAS DE SÃO DOMINGOS E VALE DE ÁGUA,150911,VALE DE AGUA,,"NOVA FREG. (L. 38/97, DE 12 JUL.); SAÍDA DA FREG. DE SÃO DOMINGOS",,SANTIAGO DO CACEM,,
8351,151002,AMORA,151002,AMORA,,"CIDADE (L. 20/93, DE 02 JUL.); EM 1976 DEU ORIGEM À FREG. DE CORROIOS; EM 1993, JUNTAMENTE COM AS FREG. DE ALDEIA DE PAIO PIRES E DE ARRENTELA (SEIXAL), DEU ORIGEM À FREG. DE FERNÃO FERRO",Alteração do limite (L. 8/2015 de 10 fevereiro) ,SEIXAL,,
8352,151005,CORROIOS,151005,CORROIOS,,"FREG. (DEC. L. 241/76, DE 07 ABR.); VILA (L. 36/93, DE 02 JUL.); SAIDA DA FREG. DE AMORA",Alteração do limite (L. 8/2015 de 10 fevereiro) ,SEIXAL,,
8353,151006,FERNÃO FERRO,151006,FERNAO FERRO,,"NOVA FREG. (L. 17D/93, DE 11 JUN.); SAÍDA DAS FREG. DE ALDEIA DE PAIO PIRES, AMORA E ARRENTELA (SEIXAL)",Alteração do limite (L. 67/2014 de 28 agosto) ,SEIXAL,,
8354,151007,"UNIÃO DAS FREGUESIAS DO SEIXAL, ARRENTELA E ALDEIA DE PAIO PIRES",151001,ALDEIA DE PAIO PIRES,,"EM 1993, JUNTAMENTE COM AS FREG. DE AMORA E DE ARRENTELA (SEIXAL), DEU ORIGEM À FREG. DE FERNÃO FERRO",,SEIXAL,,
8355,151007,"UNIÃO DAS FREGUESIAS DO SEIXAL, ARRENTELA E ALDEIA DE PAIO PIRES",151003,ARRENTELA,,"CIDADE (L. 25/93, DE 02 JUL.); EM 1993, JUNTAMENTE COM AS FREG. DE AMORA E DE ALDEIA DE PAIO PIRES, DEU ORIGEM À FREG. DE FERNÃO FERRO",,SEIXAL,,
8356,151007,"UNIÃO DAS FREGUESIAS DO SEIXAL, ARRENTELA E ALDEIA DE PAIO PIRES",151004,SEIXAL,,"CIDADE (L. 25/93, DE 02 JUL.)",,SEIXAL,,
8357,151101,SESIMBRA (CASTELO),151101,SESIMBRA (CASTELO),,"EM 1985 DEU ORIGEM À FREG. DE QUINTA DO CONDE (L. 83/85, DE 4 OUT.)",,SESIMBRA,,
8358,151102,SESIMBRA (SANTIAGO),151102,SESIMBRA (SANTIAGO),,,,SESIMBRA,,
8359,151103,QUINTA DO CONDE,151103,QUINTA DO CONDE,,"FREG. (L. 83/85, DE 04 OUT.); SAÍDA DA FREG. DE SESIMBRA (CASTELO)",Alteração do limite (L. 67/2014 de 28 agosto) ,SESIMBRA,,
8360,151205,SETÚBAL (SÃO SEBASTIÃO),151205,SETUBAL (SAO SEBASTIAO),BOCAGE,"EM 1985 DEU ORIGEM ÀS FREG. DE GÂMBIA - PONTES - ALTO DA GUERRA  (L. 102/85, DE 4 OUT.) E DE SADO (L. 113/85, DE 4 OUT.)",Alteração do limite (L. 99/2015 de 19 agosto) ,SETUBAL,,
8361,151207,GÂMBIA-PONTES-ALTO DA GUERRA,151207,GAMBIA-PONTES-ALTO DA GUERRA,,"FREG. (L. 102/85, DE 04 OUT.); SAÍDA DA FREG. DE SETÚBAL (S. SEBASTIÃO) (L. 102/85, DE 4 OUT.)",Alteração do limite (L. 99/2015 de 19 agosto) ,SETUBAL,,
8362,151208,SADO,151208,SADO,,"FREG. (L. 113/85, DE 04 OUT.); SAÍDA DA FREG. DE SETÚBAL (S. SEBASTIÃO)",,SETUBAL,,
8363,151209,UNIÃO DAS FREGUESIAS DE AZEITÃO (SÃO LOURENÇO E SÃO SIMÃO),151204,SAO LOURENCO,VILA NOGUEIRA DE AZEITÃO,,,SETUBAL,,
8364,151209,UNIÃO DAS FREGUESIAS DE AZEITÃO (SÃO LOURENÇO E SÃO SIMÃO),151206,SAO SIMAO,VILA FRESCA DE AZEITÃO,,,SETUBAL,,
8365,151210,"UNIÃO DAS FREGUESIAS DE SETÚBAL (SÃO JULIÃO, NOSSA SENHORA DA ANUNCIADA E SANTA MARIA DA GRAÇA)",151201,SETUBAL (NOSSA SENHORA DA ANUNCIADA),MARQUÊS DE POMBAL,,,SETUBAL,,
8366,151210,"UNIÃO DAS FREGUESIAS DE SETÚBAL (SÃO JULIÃO, NOSSA SENHORA DA ANUNCIADA E SANTA MARIA DA GRAÇA)",151202,SETUBAL (SANTA MARIA DA GRACA),,"FREG. ALTERADA (DEC. L. 15004, DE 04 FEV. 1928)",,SETUBAL,,
8367,151210,"UNIÃO DAS FREGUESIAS DE SETÚBAL (SÃO JULIÃO, NOSSA SENHORA DA ANUNCIADA E SANTA MARIA DA GRAÇA)",151203,SETUBAL (SAO JULIAO),,,,SETUBAL,,
8368,151301,SINES,151301,SINES,,"EM 1984 DEU ORIGEM À FREG. DE PORTO COVO (L. 64/84, DE 31 DEZ.)",,SINES,,
8369,151302,PORTO COVO,151302,PORTO COVO,,"FREG. ( L. 64/84, DE 31 DEZ.); SAÍDA DA FREG. DE SINES",,SINES,,
8370,160101,ABOIM DAS CHOÇAS,160101,ABOIM DAS CHOCAS,,,,ARCOS DE VALDEVEZ,,
8371,160102,AGUIÃ,160102,AGUIA,,"FREG. ALTERADA (DEC. L. 33696, DE 08 JUN. 1944, INTEGRANDO O LUGAR DE ""POGIDO"")",,ARCOS DE VALDEVEZ,,
8372,160104,ÁZERE,160104,AZERE,,,,ARCOS DE VALDEVEZ,,
8373,160105,CABANA MAIOR,160105,CABANA MAIOR,,,,ARCOS DE VALDEVEZ,,
8374,160106,CABREIRO,160106,CABREIRO,,,,ARCOS DE VALDEVEZ,,
8375,160108,CENDUFE,160108,CENDUFE,,,,ARCOS DE VALDEVEZ,,
8376,160109,COUTO,160109,COUTO,,,,ARCOS DE VALDEVEZ,,
8377,160113,GAVIEIRA,160113,GAVIEIRA,,,,ARCOS DE VALDEVEZ,,
8378,160115,GONDORIZ,160115,GONDORIZ,,"FREG. ALTERADA (DEC. L. 33696, DE 08 JUN. 1944)",,ARCOS DE VALDEVEZ,,
8379,160121,MIRANDA,160121,MIRANDA,,,,ARCOS DE VALDEVEZ,,
8380,160122,MONTE REDONDO,160122,MONTE REDONDO,,,,ARCOS DE VALDEVEZ,,
8381,160123,OLIVEIRA,160123,OLIVEIRA,,,,ARCOS DE VALDEVEZ,,
8382,160124,PAÇÔ,160124,PACO,,,,ARCOS DE VALDEVEZ,,
8383,160125,PADROSO,160125,PADROSO,,,,ARCOS DE VALDEVEZ,,
8384,160128,PROZELO,160128,PROZELO,,,,ARCOS DE VALDEVEZ,,
8385,160130,RIO FRIO,160130,RIO FRIO,,,,ARCOS DE VALDEVEZ,,
8386,160131,RIO DE MOINHOS,160131,RIO DE MOINHOS,,,,ARCOS DE VALDEVEZ,,
8387,160133,SABADIM,160133,SABADIM,,,,ARCOS DE VALDEVEZ,,
8388,160142,JOLDA (SÃO PAIO),160142,JOLDA (SAO PAIO),,,,ARCOS DE VALDEVEZ,,
8389,160144,SENHAREI,160144,SENHAREI,,,,ARCOS DE VALDEVEZ,,
8390,160145,SISTELO,160145,SISTELO,,,,ARCOS DE VALDEVEZ,,
8391,160146,SOAJO,160146,SOAJO,,"VILA (L.52/2009, DE 05 AGO.)",,ARCOS DE VALDEVEZ,,
8392,160149,VALE,160149,VALE,,,,ARCOS DE VALDEVEZ,,
8393,160152,UNIÃO DAS FREGUESIAS DE ALVORA E LOUREDA,160103,ALVORA,,,,ARCOS DE VALDEVEZ,,
8394,160152,UNIÃO DAS FREGUESIAS DE ALVORA E LOUREDA,160118,LOUREDA,,,,ARCOS DE VALDEVEZ,,
8395,160153,UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO PAIO) E GIELA,160141,ARCOS DE VALDEVEZ (SAO PAIO),,VILA (ORIGEM DESCONHECIDA),,ARCOS DE VALDEVEZ,,
8396,160153,UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO PAIO) E GIELA,160114,GIELA,,,,ARCOS DE VALDEVEZ,,
8397,160154,"UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO SALVADOR), VILA FONCHE E PARADA",160126,PARADA,,,,ARCOS DE VALDEVEZ,,
8398,160154,"UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO SALVADOR), VILA FONCHE E PARADA",160134,ARCOS DE VALDEVEZ (SALVADOR),,VILA (ORIGEM DESCONHECIDA),,ARCOS DE VALDEVEZ,,
8399,160154,"UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO SALVADOR), VILA FONCHE E PARADA",160134,ARCOS DE VALDEVEZ (SAO SALVADOR),,VILA (ORIGEM DESCONHECIDA),,ARCOS DE VALDEVEZ,,
8400,160154,"UNIÃO DAS FREGUESIAS DE ARCOS DE VALDEVEZ (SÃO SALVADOR), VILA FONCHE E PARADA",160150,VILA FONCHE,,,,ARCOS DE VALDEVEZ,,
8401,160155,UNIÃO DAS FREGUESIAS DE EIRAS E MEI,160110,EIRAS,,,,ARCOS DE VALDEVEZ,,
8402,160155,UNIÃO DAS FREGUESIAS DE EIRAS E MEI,160120,MEI,,,,ARCOS DE VALDEVEZ,,
8403,160156,UNIÃO DAS FREGUESIAS DE GRADE E CARRALCOVA,160107,CARRALCOVA,,,,ARCOS DE VALDEVEZ,,
8404,160156,UNIÃO DAS FREGUESIAS DE GRADE E CARRALCOVA,160116,GRADE,,,,ARCOS DE VALDEVEZ,,
8405,160157,UNIÃO DAS FREGUESIAS DE GUILHADESES E SANTAR,160117,GUILHADESES,,,,ARCOS DE VALDEVEZ,,
8406,160157,UNIÃO DAS FREGUESIAS DE GUILHADESES E SANTAR,160138,SANTAR,,,,ARCOS DE VALDEVEZ,,
8407,160158,UNIÃO DAS FREGUESIAS DE JOLDA (MADALENA) E RIO CABRÃO,160119,JOLDA (MADALENA),,,,ARCOS DE VALDEVEZ,,
8408,160158,UNIÃO DAS FREGUESIAS DE JOLDA (MADALENA) E RIO CABRÃO,160129,RIO CABRAO,,,,ARCOS DE VALDEVEZ,,
8409,160159,UNIÃO DAS FREGUESIAS DE PADREIRO (SALVADOR E SANTA CRISTINA),160135,PADREIRO (SALVADOR),,,,ARCOS DE VALDEVEZ,,
8410,160159,UNIÃO DAS FREGUESIAS DE PADREIRO (SALVADOR E SANTA CRISTINA),160136,PADREIRO (SANTA CRISTINA),,,,ARCOS DE VALDEVEZ,,
8411,160160,UNIÃO DAS FREGUESIAS DE PORTELA E EXTREMO,160112,EXTREMO,,"FREG. ALTERADA (DEC. L. 38772, DE 03 JUN. 1952); O DEC. L. 38772, DE 03 JUN. 1952, FIXA O LIMTE ENTRE ESTA FREG., E A FREG. DE PORTELA (CONC. DE MONÇÃO)",,ARCOS DE VALDEVEZ,,
8412,160160,UNIÃO DAS FREGUESIAS DE PORTELA E EXTREMO,160127,PORTELA,,"FREG. ALTERADA (DEC. L. 38772, DE 03 JUN. 1952)",,ARCOS DE VALDEVEZ,,
8413,160161,UNIÃO DAS FREGUESIAS DE SÃO JORGE E ERMELO,160111,ERMELO,,,,ARCOS DE VALDEVEZ,,
8414,160161,UNIÃO DAS FREGUESIAS DE SÃO JORGE E ERMELO,160140,SAO JORGE,,,,ARCOS DE VALDEVEZ,,
8415,160162,UNIÃO DAS FREGUESIAS DE SOUTO E TABAÇÔ,160147,SOUTO,,,,ARCOS DE VALDEVEZ,,
8416,160162,UNIÃO DAS FREGUESIAS DE SOUTO E TABAÇÔ,160148,TABACO,,,,ARCOS DE VALDEVEZ,,
8417,160163,UNIÃO DAS FREGUESIAS DE TÁVORA (SANTA MARIA E SÃO VICENTE),160137,TAVORA (SANTA MARIA),,,,ARCOS DE VALDEVEZ,,
8418,160163,UNIÃO DAS FREGUESIAS DE TÁVORA (SANTA MARIA E SÃO VICENTE),160143,TAVORA (SAO VICENTE),,,,ARCOS DE VALDEVEZ,,
8419,160164,"UNIÃO DAS FREGUESIAS DE VILELA, SÃO COSME E SÃO DAMIÃO E SÁ",160132,SA,,,,ARCOS DE VALDEVEZ,,
8420,160164,"UNIÃO DAS FREGUESIAS DE VILELA, SÃO COSME E SÃO DAMIÃO E SÁ",160139,SAO COSME E SAO DAMIAO,,,,ARCOS DE VALDEVEZ,,
8421,160164,"UNIÃO DAS FREGUESIAS DE VILELA, SÃO COSME E SÃO DAMIÃO E SÁ",160151,VILELA,,,,ARCOS DE VALDEVEZ,,
8422,160201,ÂNCORA,160201,ANCORA,,,,CAMINHA,,
8423,160205,ARGELA,160205,ARGELA,,"O DEC. L. 42988, DE 25 MAI. 1960, EXPLICITA NO LIMITE ENTRE ESTA FREG. E A FREG. DE ORBACÉM, O PONTO ""CABEÇO DA BELA""",,CAMINHA,,
8424,160209,DEM,160209,DEM,,"FREG. (DEC. L. 48590, DE 26 SET. 1968); SAÍDA DAS FREG. DE GONDAR E DE ORBACÉM",,CAMINHA,,
8425,160211,LANHELAS,160211,LANHELAS,,,,CAMINHA,,
8426,160214,RIBA DE ÂNCORA,160214,RIBA DE ANCORA,,,,CAMINHA,,
8427,160215,SEIXAS,160215,SEIXAS,,,,CAMINHA,,
8428,160217,VILA PRAIA DE ÂNCORA,160217,VILA PRAIA DE ANCORA,GONTINHÃES,"ALT. NOME (L. 1616, DE 05 JUL. 1924)",,CAMINHA,,
8429,160218,VILAR DE MOUROS,160218,VILAR DE MOUROS,,,,CAMINHA,,
8430,160220,VILE,160220,VILE,,,,CAMINHA,,
8431,160221,"UNIÃO DAS FREGUESIAS DE ARGA (BAIXO, CIMA E SÃO JOÃO)",160202,ARGA DE BAIXO,,,,CAMINHA,,
8432,160221,"UNIÃO DAS FREGUESIAS DE ARGA (BAIXO, CIMA E SÃO JOÃO)",160203,ARGA DE CIMA,,,,CAMINHA,,
8433,160221,"UNIÃO DAS FREGUESIAS DE ARGA (BAIXO, CIMA E SÃO JOÃO)",160204,ARGA DE SAO JOAO,,,,CAMINHA,,
8434,160222,UNIÃO DAS FREGUESIAS DE CAMINHA (MATRIZ) E VILARELHO,160207,CAMINHA (MATRIZ),,,,CAMINHA,,
8435,160222,UNIÃO DAS FREGUESIAS DE CAMINHA (MATRIZ) E VILARELHO,160219,VILARELHO,,,,CAMINHA,,
8436,160223,UNIÃO DAS FREGUESIAS DE GONDAR E ORBACÉM,160210,GONDAR,,"EM 1968, JUNTAMENTE COM A FREG. DE ORBACÉM, DEU ORIGEM À FREG. DE DEM (DEC. L. 48590)",,CAMINHA,,
8437,160223,UNIÃO DAS FREGUESIAS DE GONDAR E ORBACÉM,160213,ORBACEM,,"O DEC. L. 42988, DE 25 MAI. 1960, EXPLICITA NO LIMITE ENTRE ESTA FREG. E A FREG. DE ARGELA, O PONTO ""CABEÇO DA BELA""; EM 1968, JUNTAMENTE COM A FREG. DE GONDAR, DEU ORIGEM À FREG. DE DEM (DEC. L. 48590)",,CAMINHA,,
8438,160224,UNIÃO DAS FREGUESIAS DE MOLEDO E CRISTELO,160208,CRISTELO,,,,CAMINHA,,
8439,160224,UNIÃO DAS FREGUESIAS DE MOLEDO E CRISTELO,160212,MOLEDO,,,,CAMINHA,,
8440,160225,UNIÃO DAS FREGUESIAS DE VENADE E AZEVEDO,160206,AZEVEDO,,,,CAMINHA,,
8441,160225,UNIÃO DAS FREGUESIAS DE VENADE E AZEVEDO,160216,VENADE,,,,CAMINHA,,
8442,160301,ALVAREDO,160301,ALVAREDO,,,,MELGACO,,
8443,160304,COUSSO,160304,COUSSO,,,,MELGACO,,
8444,160305,CRISTOVAL,160305,CRISTOVAL,,,,MELGACO,,
8445,160307,FIÃES,160307,FIAES,,,,MELGACO,,
8446,160308,GAVE,160308,GAVE,,,,MELGACO,,
8447,160311,PADERNE,160311,PADERNE,,,,MELGACO,,
8448,160313,PENSO,160313,PENSO,,,,MELGACO,,
8449,160317,SÃO PAIO,160317,SAO PAIO,,,,MELGACO,,
8450,160319,UNIÃO DAS FREGUESIAS DE CASTRO LABOREIRO E LAMAS DE MOURO,160302,CASTRO LABOREIRO,,"VILA (L.53/2009, DE 05 AGO.)",,MELGACO,,
8451,160319,UNIÃO DAS FREGUESIAS DE CASTRO LABOREIRO E LAMAS DE MOURO,160309,LAMAS DE MOURO,,,,MELGACO,,
8452,160320,UNIÃO DAS FREGUESIAS DE CHAVIÃES E PAÇOS,160303,CHAVIAES,,,,MELGACO,,
8453,160320,UNIÃO DAS FREGUESIAS DE CHAVIÃES E PAÇOS,160310,PACOS,,,,MELGACO,,
8454,160321,UNIÃO DAS FREGUESIAS DE PARADA DO MONTE E CUBALHÃO,160306,CUBALHAO,,,,MELGACO,,
8455,160321,UNIÃO DAS FREGUESIAS DE PARADA DO MONTE E CUBALHÃO,160312,PARADA DO MONTE,,,,MELGACO,,
8456,160322,UNIÃO DAS FREGUESIAS DE PRADO E REMOÃES,160314,PRADO,,,,MELGACO,,
8457,160322,UNIÃO DAS FREGUESIAS DE PRADO E REMOÃES,160315,REMOAES,,,,MELGACO,,
8458,160323,UNIÃO DAS FREGUESIAS DE VILA E ROUSSAS,160316,ROUSSAS,,,,MELGACO,,
8459,160323,UNIÃO DAS FREGUESIAS DE VILA E ROUSSAS,160318,VILA,,,,MELGACO,,
8460,160401,ABEDIM,160401,ABEDIM,,,,MONCAO,,
8461,160404,BARBEITA,160404,BARBEITA,,,,MONCAO,,
8462,160405,BARROÇAS E TAIAS,160405,BARROCAS E TAIAS,TAIAS E BARROÇAS,,,MONCAO,,
8463,160406,BELA,160406,BELA,,,,MONCAO,,
8464,160407,CAMBESES,160407,CAMBESES,CAMBEZES,,,MONCAO,,
8465,160410,LARA,160410,LARA,,,,MONCAO,,
8466,160411,LONGOS VALES,160411,LONGOS VALES,,,,MONCAO,,
8467,160415,MERUFE,160415,MERUFE,,,,MONCAO,,
8468,160418,MOREIRA,160418,MOREIRA,,,,MONCAO,,
8469,160420,PIAS,160420,PIAS,,"O DEC. L. 48906, DE 12 MAR. 1969, DEFINE OS LIMITES COM AS FREG. DE INSALDE E PORREIRA (DO CONC. DE PAREDES DE COURA) E BOIVÃO (DO CONC. DE VALENÇA)",,MONCAO,,
8470,160421,PINHEIROS,160421,PINHEIROS,,,,MONCAO,,
8471,160422,PODAME,160422,PODAME,,,,MONCAO,,
8472,160423,PORTELA,160423,PORTELA,,"O DEC. L. 38772, DE 03 JUN. 1952, FIXA O LIMITE ENTRE ESTA FREG. E A FREG. DE EXTREMO (CONC. DE ARCOS DE VALDEVEZ)",,MONCAO,,
8473,160424,RIBA DE MOURO,160424,RIBA DE MOURO,,,,MONCAO,,
8474,160427,SEGUDE,160427,SEGUDE,,,,MONCAO,,
8475,160428,TANGIL,160428,TANGIL,,,,MONCAO,,
8476,160431,TRUTE,160431,TRUTE,,,,MONCAO,,
